company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
LIVEWIRE DYNAMIC LIMITED,16186432,active,ltd,,,2025-01-15,,2025-01-15,[61200, 61900, 64999, 66120],128 City Road London United Kingdom EC1V 2NX
ONEBEING CONSULTING LTD,16186564,active,ltd,,,2025-01-15,,2025-01-15,[70229],Flat 301 Wimhurst Court 168 Upper North Street London England E14 6TX
ZOEREN LTD.,16186747,active,ltd,,,2025-01-15,,2025-01-15,[47910, 47990],2nd Floor College House Ruislip, United Kingdom HA4 7AE
BEAUCHAMP BESPOKE WALLPAPERS LTD,16186741,active,ltd,,,2025-01-15,,2025-01-15,[17240],First Floor Office London United Kingdom W8 4LZ
EMVELO ENERGGII LIMITED,16186822,active,ltd,,,2025-01-15,,2025-01-15,[64209],27 Old Gloucester Street London United Kingdom WC1N 3AX
CRISTIAN SACALIUC LTD,16187154,active,ltd,,,2025-01-15,,2025-01-15,[99999],Care Of City Of London England EC1V 2NX
FIXERA TECHNOLOGIES LIMITED,16187544,active,ltd,,,2025-01-16,,2025-01-16,[62012],128 City Road London United Kingdom EC1V 2NX
LOK’N GO STORAGE LIMITED,16187715,active,ltd,,,2025-01-16,,2025-01-16,[68209],Roding House London England E12 5LP
THE ISLA ACTING ACADEMY LTD,16187707,active,ltd,,,2025-01-16,,2025-01-16,[85590, 90010],35 Wastdale Road London England SE23 1HN
SHALIN STAR MUSIC ACADEMY LIMITED,16187890,active,ltd,,,2025-01-16,,2025-01-16,[90030],1 Coldbath Square London England EC1R 5HL
THE MEDIA ATLAS LTD,16187974,active,ltd,,,2025-01-16,,2025-01-16,[58190],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
EASY FOOD W2 LTD,16187986,active,ltd,,,2025-01-16,,2025-01-16,[56102],500a Edgware Road London England W2 1EJ
ORBITDEALS LTD,16188170,active,ltd,,,2025-01-16,,2025-01-16,[63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
JASON CHAGGAR PROPERTY LTD,16188171,active,ltd,,,2025-01-16,,2025-01-16,[68209],20 Wenlock Road London England N1 7GU
CORE PILATE GLASGOW LTD,SC834270,active,ltd,,,2025-01-16,,2025-01-16,[93130],2263 London Road Glasgow Scotland G32 8XP
HYDERABAD VILLA LTD,16188469,active,ltd,,,2025-01-16,,2025-01-16,[56102],180 Plashet Grove London England E6 1AB
DMJC CONTENT LIMITED,16188899,active,ltd,,,2025-01-16,,2025-01-16,[62090],128 City Road London United Kingdom EC1V 2NX
HERITAGE CHART TV AND RADIO LIMITED,16198176,active,ltd,,,2025-01-21,,2025-01-21,[59113, 60100],45 Albemarle Street London England W1S 4JL
LUCA OLIVERI PROPERTY INVESTMENTS LTD,16198155,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
JTKR HOLDINGS LTD,16198166,active,ltd,,,2025-01-21,,2025-01-21,[64209],22 Richborough Road London United Kingdom NW2 3LX
MAXO INVESTMENT LTD,16198169,active,ltd,,,2025-01-21,,2025-01-21,[68100],20 Wenlock Road London England N1 7GU
SELF STORAGE EDUCATION LIMITED,16198283,active,ltd,,,2025-01-21,,2025-01-21,[85590],10-12 Barnes High Street London United Kingdom SW13 9LW
K CHINHARA & COMPANY LIMITED,16198312,active,ltd,,,2025-01-21,,2025-01-21,[74909],Peek House London England EC3M 1EB
IBUY DISTRIBUTION UK LIMITED,16198310,active,ltd,,,2025-01-21,,2025-01-21,[46520],2 Leman Street London United Kingdom E1W 9US
BALANCING LTD,16198492,active,ltd,,,2025-01-21,,2025-01-21,[69201, 69202],71-75 Shelton Street London United Kingdom WC2H 9JQ
AYSEGUL 2025 LTD,16198576,active,ltd,,,2025-01-21,,2025-01-21,[56103],500 White Hart Lane London United Kingdom N17 7NA
TONGDE LTD,16198736,active,ltd,,,2025-01-21,,2025-01-21,[47910],116 Suite 5 Brayford Square London England E1 0SG
WMP BIDCO LIMITED,16198869,active,ltd,,,2025-01-21,,2025-01-21,[64209],12-18 Grosvenor Gardens London England SW1W 0DH
CLEVERLY & CLEVERLY LTD,16198857,active,ltd,,,2025-01-21,,2025-01-21,[82990],56 Belmont Hill London England SE13 5DN
TURBO DIGITAL TECHNOLOGY CONSULTING LTD,16198990,active,ltd,,,2025-01-21,,2025-01-21,[62020, 62090],124 City Road London United Kingdom EC1V 2NX
ROMILLY BOWLBY LIMITED,16199161,active,ltd,,,2025-01-21,,2025-01-21,[70210],167-169 Great Portland Street London England W1W 5PF
UP MARKET FOODS LTD,16199318,active,ltd,,,2025-01-21,,2025-01-21,[56290],4 Woodwarde Road London England SE22 8UJ
READING CHEF LTD,16199380,active,ltd,,,2025-01-21,,2025-01-21,[56103],311 Regents Park Road London England N3 1DP
HS STORE LTD,16199455,active,ltd,,,2025-01-21,,2025-01-21,[47190],420 Brixton Road London England SW9 7AY
GOLDERS SQUARE LIMITED,16199554,active,ltd,,,2025-01-21,,2025-01-21,[56102],16 Newacres Road London England SE28 0LD
JENNIX STUDIO LTD,16199630,active,ltd,,,2025-01-21,,2025-01-21,[96020],3 Milk Street London England E16 2NG
MEDIGO ACADEMY LTD,16198172,active,ltd,,,2025-01-21,,2025-01-21,[82990, 85590, 86900, 96090],Flat 21 Westcombe Court London England SE3 7QA
RIVERSTONE CAVENDISH PARTNERS LTD,16198233,active,ltd,,,2025-01-21,,2025-01-21,[70229],10 Framfield Road, Highbury London United Kingdom N5 1UU
JKL IMPEX LTD,16198228,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68320, 98000],Flat 55, Whitstable House, London England W10 6SD
WILDPARK SECURITY CONSULTANCY LTD,16198235,active,ltd,,,2025-01-21,,2025-01-21,[62020],73 Wanstead Park Avenue London United Kingdom E12 5EE
CHANNEL HUMAN LIMITED,16198227,active,ltd,,,2025-01-21,,2025-01-21,[74100, 90020],Channel Human 31 Oval Road London United Kingdom NW1 7EA
FINALET LTD,16198349,active,ltd,,,2025-01-21,,2025-01-21,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
GET RICH LTD,16198363,active,ltd,,,2025-01-21,,2025-01-21,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
PKS ARCHITECTS LTD,16198573,active,ltd,,,2025-01-21,,2025-01-21,[71111],104 Belsize Lane London England NW3 5BB
RANK MY BUSINESS LIMITED,16198677,active,ltd,,,2025-01-21,,2025-01-21,[73110],124 City  Road London United Kingdom EC1V 2NX
CHELNEX LIMITED,16198701,active,ltd,,,2025-01-21,,2025-01-21,[64306],29 Finchley Park London England N12 9JS
LYONGROVE LIMITED,16198664,active,ltd,,,2025-01-21,,2025-01-21,[82110],71-75 Shelton Street London United Kingdom WC2H 9JQ
T&T PROPERTY VENTURES LTD,16198810,active,ltd,,,2025-01-21,,2025-01-21,[68209],Turnpike House 1208-1210 London Road Leigh-On-Sea England SS9 2UA
MY BLISSFUL PREGNANCY LTD,16198931,active,ltd,,,2025-01-21,,2025-01-21,[47910, 96040, 99999],128 City Road London United Kingdom EC1V 2NX
EXCELLENT FAMILY CARE LTD,16199060,active,ltd,,,2025-01-21,,2025-01-21,[88100],68 Wilbury Way London England N18 1BZ
UNUSUALLY LTD,16199055,active,ltd,,,2025-01-21,,2025-01-21,[62012, 62020, 63110],Flat 16 Harrogate Court London England SE26 6TL
AIW UK US INVESTORS LTD,16199220,active,ltd,,,2025-01-21,,2025-01-21,[90020],3 34 Museum Street London United Kingdom WC1A 1LH
THE FLOUR HOUSE LTD,16199275,active,ltd,,,2025-01-21,,2025-01-21,[47240],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
A'MIGA GYMNASTICS LTD,16199278,active,ltd,,,2025-01-21,,2025-01-21,[93199],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
STUDIO OFFBEAT LTD,16199337,active,ltd,,,2025-01-21,,2025-01-21,[73110],4th Floor 43 Whitfield Street London England W1T 4HD
ELE F REVOLUTION LTD,16199506,active,ltd,,,2025-01-21,,2025-01-21,[64191, 66290, 66300],26 Bostall Lane London England SE2 0NH
AHAMS SERVICES LIMITED,16199539,active,ltd,,,2025-01-21,,2025-01-21,[45310, 62020, 66120, 86900],2 Navestock Close London England E4 6XN
AYLIFFE-THOMPSON LIMITED,16198383,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68209],12 Warland Road London England SE18 2EU
BRAM LIMITED,16198379,active,ltd,,,2025-01-21,,2025-01-21,[41100, 41202, 43290, 43390],71-75 Shelton Street London United Kingdom WC2H 9JQ
MORICZ LIMITED,16198424,active,ltd,,,2025-01-21,,2025-01-21,[15120],27 Old Gloucester Street London United Kingdom WC1N 3AX
LJ MCDOWELL LTD,16198528,active,ltd,,,2025-01-21,,2025-01-21,[70229],52 Cecil Avenue London United Kingdom RM11 2NB
MERKEZ AT TAQWA LIMITED,16198631,active,ltd,,,2025-01-21,,2025-01-21,[96090],27 Old Gloucester Street London United Kingdom WC1N 3AX
COHERE HR LIMITED,16198643,active,ltd,,,2025-01-21,,2025-01-21,[70229],First Floor Winston House London United Kingdom N3 1DH
WMP PROPCO LIMITED,16198793,active,ltd,,,2025-01-21,,2025-01-21,[64209, 68100],12-18 Grosvenor Gardens London England SW1W 0DH
TOP FINANCIAL CHOICES LTD,16198784,active,ltd,,,2025-01-21,,2025-01-21,[82990],128 City Road London United Kingdom EC1V 2NX
VSF DRINKS LTD,16198875,active,ltd,,,2025-01-21,,2025-01-21,[47250, 85520],27 Old Gloucester Street London United Kingdom WC1N 3AX
ISSACHAROFF HOLDINGS LTD,16198891,active,ltd,,,2025-01-21,,2025-01-21,[68100],94 Stamford Hill London United Kingdom N16 6XS
JUST FOCUS PRODUCTIONS LTD,16199011,active,ltd,,,2025-01-21,,2025-01-21,[58190],Flat 25, Paynell Court London United Kingdom SE3 9LW
SUPER PIZZA LONDON LTD,16199029,active,ltd,,,2025-01-21,,2025-01-21,[56103],292 Old Kent Road London England SE1 5UE
TUCUMAH LTD,16199141,active,ltd,,,2025-01-21,,2025-01-21,[62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
AGHAJI VISION LTD,16199118,active,ltd,,,2025-01-21,,2025-01-21,[70229],68 Wilbury Way London England N18 1BZ
CAYMANTECH LIMITED,16199112,active,ltd,,,2025-01-21,,2025-01-21,[62012, 62020, 62090],3rd Floor, 86-90 Paul Street London England EC2A 4NE
SCHOOLINFO.AI LTD,16199109,active,ltd,,,2025-01-21,,2025-01-21,[62012],Suite 101 Lumina Business Centre London United Kingdom EN1 1FS
AMAREA RESIDENCES UK LIMITED,16199272,active,ltd,,,2025-01-21,,2025-01-21,[68209],1 Kings Avenue London England N21 3NA
UPSIDE SOLUTIONS LTD,16199351,active,ltd,,,2025-01-21,,2025-01-21,[70229],5 Colindeep Lane London England NW9 6BX
KAIROS INTELLECT LTD,16199416,active,ltd,,,2025-01-21,,2025-01-21,[62020],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
GROOVE REAL ESTATE LIMITED,16199511,active,ltd,,,2025-01-21,,2025-01-21,[68320],61 Avenue Gardens London United Kingdom W3 8HB
LMB PROPERTY LIMITED,16199614,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68209, 68320],55 Clive Road London England SW19 2JA
BIG DRIP WINDOW CLEANING LTD,16199654,active,ltd,,,2025-01-21,,2025-01-21,[81221],Flat 2 Gaitskell House London England E6 1ET
RESTORATION CHILDREN’S HOME LTD,16199717,active,ltd,,,2025-01-22,,2025-01-22,[87900],37 Lidiard Road London England SW18 3PN
CDB LONDON LIMITED,16189161,active,ltd,,,2025-01-16,,2025-01-16,[41202],35 Vale Lodge London United Kingdom SE23 2LG
PUFFIN HOUSING LTD,16189420,active,ltd,,,2025-01-16,,2025-01-16,[87900],128 City Road London United Kingdom EC1V 2NX
DATA SHIFT CONSULTING LTD,16189414,active,ltd,,,2025-01-16,,2025-01-16,[62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
INCOLUMITAS LTD,16189524,active,ltd,,,2025-01-16,,2025-01-16,[86900],71-75 Shelton Street London England WC2H 9JQ
CLARA DACOSTA LTD,16189540,active,ltd,,,2025-01-16,,2025-01-16,[46310, 47210],21a Prince Road London England SE25 6NN
VERA CONSULTING LTD,16190008,active,ltd,,,2025-01-16,,2025-01-16,[70229],124-128 City Road London England EC1V 2NX
LONDON PLANED LTD,16190181,active,ltd,,,2025-01-17,,2025-01-17,[16230],34 Cleveland Park Crescent London England E17 7BT
MEDCOOKS LIMITED,16190280,active,ltd,,,2025-01-17,,2025-01-17,[56210],239-241 Kennington Lane London United Kingdom SE11 5QU
IZZI SEO LTD,16189436,active,ltd,,,2025-01-16,,2025-01-16,[62012, 62020, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
CONTRATOS Y DISENOS UK LTD,16190270,active,ltd,,,2025-01-17,,2025-01-17,[71129],C/O Scornik Gerstein Llp 9-10 London United Kingdom WC1V 7QH
JPH CONTRACTS LTD,16190446,active,ltd,,,2025-01-17,,2025-01-17,[41201],1538 High Road London England N20 9PT
CONSTRUCT LDN LIMITED,16190410,active,ltd,,,2025-01-17,,2025-01-17,[41100],71-75 Shelton Street London United Kingdom WC2H 9JQ
AT ICES LTD,16190611,active,ltd,,,2025-01-17,,2025-01-17,[47990],Unit 7, Rowleys Yard London United Kingdom N15 3RT
COMQUEST LTD,16190610,active,ltd,,,2025-01-17,,2025-01-17,[61900],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
AWLAH LIMITED,16190634,active,ltd,,,2025-01-17,,2025-01-17,[81222, 81229],Flat 9 1 Third Avenue London United Kingdom W10 4RQ
NAAN ROTI LTD,16190633,active,ltd,,,2025-01-17,,2025-01-17,[56102],13 West View London United Kingdom TW14 8PP
REGENERATIVE IMPACT LTD,16190920,active,ltd,,,2025-01-17,,2025-01-17,[74901, 82301],49 Queen Of Denmark Court London United Kingdom SE16 7TB
BROADSIDE HACKS RECORDINGS LIMITED,16190904,active,ltd,,,2025-01-17,,2025-01-17,[59200],10 Inverness Street (Basement) London England NW1 7HJ
LA5 STUDIO LTD,16190893,active,ltd,,,2025-01-17,,2025-01-17,[64209],85, 8 De Walden Court New Cavendish Street London United Kingdom W1W 6XD
SIMPLY DELICIOUS HK COMPANY LTD,16191032,active,ltd,,,2025-01-17,,2025-01-17,[46320, 56101, 56103, 56290],71-75 Shelton Street London United Kingdom WC2H 9JQ
CORNERSTONE HOUSING SOLUTIONS LTD,16191352,active,ltd,,,2025-01-17,,2025-01-17,[68209],167-169 Great Portland Street London England W1W 5PF
NIKI STERLING CONSULTING LTD,16191526,active,ltd,,,2025-01-17,,2025-01-17,[70229],20 Wenlock Road London England N1 7GU
WORLD AIRFARES LIMITED,16191500,active,ltd,,,2025-01-17,,2025-01-17,[79110, 79120],128 City Road London United Kingdom EC1V 2NX
ROCKET AI NETWORK LIMITED,16191510,active,ltd,,,2025-01-17,,2025-01-17,[59133],136 Lower Richmond Road London England SW15 1LU
MAIHAN TRAVEL AND EXCHANGE LTD,16191534,active,ltd,,,2025-01-17,,2025-01-17,[64999, 79110],45 Esher Gardens London England SW19 6BY
WHALESONG CRAFTED LTD,16191748,active,ltd,,,2025-01-17,,2025-01-17,[47990],124-128 City Road London England EC1V 2NX
AMRO LEWISHAM HOLDCO LIMITED,16191754,active,ltd,,,2025-01-17,,2025-01-17,[41100],20 North Audley Street London United Kingdom W1K 6WE
STONE ARCHES LTD,16192003,active,ltd,,,2025-01-17,,2025-01-17,[47290],2 Clissold House, London England N16 0PS
JEKAK LONDON TRADING LTD,16192008,active,ltd,,,2025-01-17,,2025-01-17,[47990],91 Katherine Road London England E6 1EW
ETON PUB LIMITED,16192010,active,ltd,,,2025-01-17,,2025-01-17,[68100, 68209],8th Floor 167 Fleet Street London United Kingdom EC4A 2EA
MS3INVESTMENTS LTD,16192092,active,ltd,,,2025-01-17,,2025-01-17,[68209],167 - 169 Great Portland Street London England W1W 5PF
INFERENCELAYER LTD,16192100,active,ltd,,,2025-01-17,,2025-01-17,[62090],Forma House London England EC1R 0NE
ALEXI BOARDMAN LTD,16192226,active,ltd,,,2025-01-17,,2025-01-17,[74100],54 Madrid Road London United Kingdom SW13 9PG
SMITH PROPERTY YORKSHIRE LTD,16192220,active,ltd,,,2025-01-17,,2025-01-17,[68100, 68209, 68320],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
TANNER STREET PROPCO LTD,16192192,active,ltd,,,2025-01-17,,2025-01-17,[68100],A&L Suite 1-3 The Hop Exchange London United Kingdom SE1 1TY
THE CLARENDON CLINIC LIMITED,16192484,active,ltd,,,2025-01-17,,2025-01-17,[47730, 86210, 86220, 96020],3 Englemere Wood Ascot England SL5 8DE
CREPZBYLZ LTD,16192475,active,ltd,,,2025-01-17,,2025-01-17,[47721],124-128 City Road London England EC1V 2NX
TOOPA ENTERPRISES LIMITED,16192583,active,ltd,,,2025-01-17,,2025-01-17,[56103],271 London Road Stockport England SK7 4PL
MASH FURNITURE LTD,16192739,active,ltd,,,2025-01-18,,2025-01-18,[31090],15 Kean Street London England WC2B 4AZ
ARCH 1126 HH LTD,16192747,active,ltd,,,2025-01-18,,2025-01-18,[68209],Flat 1 35 Arundel Gardens London England W11 2LW
HEISENBERG FOOD SERVICES LTD,16192889,active,ltd,,,2025-01-18,,2025-01-18,[56103],11 St. Marys Road London England W5 5RA
M'ORA JEWELRY LTD,16192961,active,ltd,,,2025-01-18,,2025-01-18,[47910],42 St. Pier Court London England E13 9GT
RINSE LONDON LTD,16193051,active,ltd,,,2025-01-18,,2025-01-18,[81222],Flat 9 Grove House London England N5 2AQ
ARETEQUEST COACHING AND CONSULTING LIMITED,16193201,active,ltd,,,2025-01-19,,2025-01-19,[85590],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
KRISHNA 142 LIMITED,16193390,active,ltd,,,2025-01-19,,2025-01-19,[56102],130 Liverpool Road London England N1 1LA
GAMP VICTORIA ROAD LTD,16193596,active,ltd,,,2025-01-20,,2025-01-20,[68209],1 Kings Avenue London United Kingdom N21 3NA
DAJES GAMES LTD,16189123,active,ltd,,,2025-01-16,,2025-01-16,[90030],128 City Road London United Kingdom EC1V 2NX
GAINPLACE LIMITED,16189076,active,ltd,,,2025-01-16,,2025-01-16,[68209],C/O Getground London England W6 0NB
GN PROPERTIES & INVESTMENTS LIMITED,16189093,active,ltd,,,2025-01-16,,2025-01-16,[68320],17 Willesden Lane London United Kingdom NW6 7RB
KH&N LTD,16189685,active,ltd,,,2025-01-16,,2025-01-16,[61100, 71129],54 Plumstead High Street London England SE18 1SL
KOMOREBI INTERNATIONAL LTD,16189819,active,ltd,,,2025-01-16,,2025-01-16,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
INTERNATIONAL SKILLS ACADEMY LTD,16189838,active,ltd,,,2025-01-16,,2025-01-16,[85600],Lower Ground Floor West London United Kingdom W1U 5EW
ALAN PAUL LIMITED,16189902,active,ltd,,,2025-01-16,,2025-01-16,[68209],Flat 4 Amwell House Ware England SG12 9FR
THE DAGE GROUP LTD,16189908,active,ltd,,,2025-01-16,,2025-01-16,[59112, 70229, 73120, 85590],12 Essex Road London England W3 9JA
ANDREW RITCHIE MEDICAL LTD,16189909,active,ltd,,,2025-01-16,,2025-01-16,[86220],90 Wrottesley Road London England NW10 5XY
DX STUDIO LTD,16190115,active,ltd,,,2025-01-17,,2025-01-17,[47910, 63120],299a Bethnal Green Road London England E2 6AH
FLYCITY HOME LTD,16190101,active,ltd,,,2025-01-17,,2025-01-17,[47910],29765 Office Suite 29a, 3/F., 23 Wharf Street London England SE8 3GG
THE SHEPHERD MAYFAIR HOTEL OPCO LTD,16190185,active,ltd,,,2025-01-17,,2025-01-17,[55100],C/O Tmf Group 13th Floor London United Kingdom EC2R 7HJ
S&A ORTHOCARE LIMITED,16190184,active,ltd,,,2025-01-17,,2025-01-17,[86220],C/O Hns Accountants Limited Harrow England HA1 1BD
BAYT SHAKLAWA LIMITED,16190307,active,ltd,,,2025-01-17,,2025-01-17,[68209],167 Gladstone Park Gardens London England NW2 6RN
GRASSDERETAIL LTD,16190717,active,ltd,,,2025-01-17,,2025-01-17,[47910],29185 Office Suite 29a, 3/F., 23 Wharf Street London England SE8 3GG
AMREV DIGITAL LIMITED,16190737,active,ltd,,,2025-01-17,,2025-01-17,[62012],98 Colomb Street London England SE10 9EZ
LEAF AND LATTE LTD,16190722,active,ltd,,,2025-01-17,,2025-01-17,[47290],34 Elsiemaud Road London England SE4 1HW
LA FENICE LTD,16190961,active,ltd,,,2025-01-17,,2025-01-17,[31020, 31090],20 Wenlock Road London England N1 7GU
TRADETECH GROUP LIMITED,16190965,active,ltd,,,2025-01-17,,2025-01-17,[62012, 64209, 85590],5 Brayford Square London England E1 0SG
UK ELECTRICAL AND MECHANICAL SERVICES LTD,16191177,active,ltd,,,2025-01-17,,2025-01-17,[43210],70 Bounces Road London England N9 8JS
TRIPLESAI LTD,16191181,active,ltd,,,2025-01-17,,2025-01-17,[72190, 74909],71-75 Shelton Street London United Kingdom WC2H 9JQ
SUNSET (BRITAIN) LTD,16191185,active,ltd,,,2025-01-17,,2025-01-17,[47910],Brierly Place Chelmsford England CM2 0AP
TKS HOLDINGS PARKWAY LTD,16191437,active,ltd,,,2025-01-17,,2025-01-17,[64209],3rd Floor, Great Titchfield House London United Kingdom W1W 8BD
BETTER ENTERTAINMENT LTD,16191416,active,ltd,,,2025-01-17,,2025-01-17,[62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
UNIT3 NIGHTS LTD,16191458,active,ltd,,,2025-01-17,,2025-01-17,[56302],Unit 3 Gaunson House London United Kingdom N15 4QQ
EXCEL GRILL & INDIAN TAKEAWAY LTD,16181870,active,ltd,,,2025-01-14,,2025-01-14,[56102],13 Freemasons Road London England E16 3AR
QDF FUNDING 2 LTD,16174647,active,ltd,,,2025-01-10,,2025-01-10,[64999],10th Floor 5 Churchill Place London United Kingdom E14 5HU
EAM MARKETING LIMITED,16191842,active,ltd,,,2025-01-17,,2025-01-17,[73110],4th Floor, Silverstream House London United Kingdom W1T 6EB
TOTAL BODY DYNAMICS LTD,16191826,active,ltd,,,2025-01-17,,2025-01-17,[96040],20 Wenlock Road London England N1 7GU
AOAFRIQ LIMITED,16191971,active,ltd,,,2025-01-17,,2025-01-17,[47710, 47820],71-75 Shelton Street London United Kingdom WC2H 9JQ
MOMONWHEELS UK LTD,16191970,active,ltd,,,2025-01-17,,2025-01-17,[88910],7d Portsdown Avenue London England NW11 0NH
WILSON AND MILO LTD,16192278,active,ltd,,,2025-01-17,,2025-01-17,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
DANCENBEATSBYCHITTAL LTD,16192267,active,ltd,,,2025-01-17,,2025-01-17,[90010],20-22 Wenlock Road London United Kingdom N1 7GU
ELBAGATE POWER LTD,16192273,active,ltd,,,2025-01-17,,2025-01-17,[46900],261 Green Lanes London England N13 4XE
DANIELS CYBERSHIELD LTD,16192290,active,ltd,,,2025-01-17,,2025-01-17,[62020],153 Middleham Road London England N18 2RZ
CLG HOLDINGS LIMITED,16192295,active,ltd,,,2025-01-17,,2025-01-17,[64209],101 New Cavendish Street London United Kingdom W1W 6XH
GG-059-237 LIMITED,16192407,active,ltd,,,2025-01-17,,2025-01-17,[68209],1 Lyric Square London England W6 0NB
TUJENGE LTD,16192615,active,ltd,,,2025-01-17,,2025-01-17,[68100],Flat 22 Welby House London England N19 3LZ
BURRELLS HEALTH LTD,16192598,active,ltd,,,2025-01-17,,2025-01-17,[86900],135a London Road Knebworth England SG3 6EX
COOKIE CRMB & CO LIMITED,16192700,active,ltd,,,2025-01-17,,2025-01-17,[10720, 47240],339 Warner Road London England SE5 9LZ
SAMMY BUSINESS SUPPORT SERVICES LTD,16192903,active,ltd,,,2025-01-18,,2025-01-18,[62090, 73110, 82990],10 Northwood Gardens London England N12 9DR
DUBAI LOOKS LTD,16193311,active,ltd,,,2025-01-19,,2025-01-19,[47710],5 Talbot Road London England E6 2RY
CSMCM LIMITED,16193398,active,ltd,,,2025-01-19,,2025-01-19,[68209, 68310, 68320, 96090],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
CITADELIS LTD,16193547,active,ltd,,,2025-01-19,,2025-01-19,[62020],7 Bell Yard London England WC2A 2JR
SOBELS PREMIER HEALTHCARE LTD,16193706,active,ltd,,,2025-01-20,,2025-01-20,[86210, 86900],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
LES SHAPESHIFTERS LTD,16193816,active,ltd,,,2025-01-20,,2025-01-20,[59200, 82990, 90010, 90030],71-75 Shelton Street London United Kingdom W2H 9JQ
DPD ASSOCIATES ASSET LTD,16193810,active,ltd,,,2025-01-20,,2025-01-20,[77120],98 London Road Bognor Regis United Kingdom PO21 1DE
GLOBAL SUSTAINABLE BUILDINGS CONSULTANCY GROUP LIMITED,16188988,active,ltd,,,2025-01-16,,2025-01-16,[64209],85 Great Portland Street, First Floor London England W1W 7LT
BG INC LTD,16188985,active,ltd,,,2025-01-16,,2025-01-16,[47910],178 Bury Street London England N9 9LQ
LISSI AROMA LTD,16188986,active,ltd,,,2025-01-16,,2025-01-16,[46450, 47510, 47599, 47910],128 City Road London United Kingdom EC1V 2NX
CITY PLACE AT NIGHT LTD,16189267,active,ltd,,,2025-01-16,,2025-01-16,[56101],3rd Floor, 86-90 Paul Street London England EC2A 4NE
MAR SERVICES LIMITED,16189398,active,ltd,,,2025-01-16,,2025-01-16,[98000],C/O Cwa Lockkeepers Cottage Waltham Abbey United Kingdom EN9 1FJ
GG-SJF-619 LTD,16189676,active,ltd,,,2025-01-16,,2025-01-16,[68209],C/O Getground London England W6 0NB
FAST CLEARANCE LTD,16189659,active,ltd,,,2025-01-16,,2025-01-16,[38110],76 High Street Colliers Wood London England SW19 2BY
TWENTY6 PUBLISHING LTD,16189661,active,ltd,,,2025-01-16,,2025-01-16,[58142],349 Basement Hackney Road London England E2 8PR
COSMOS VFX LTD,16189658,active,ltd,,,2025-01-16,,2025-01-16,[59112, 59120],35 Grafton Way London England W1T 5DB
NA2 CONSULTING LTD,16189762,active,ltd,,,2025-01-16,,2025-01-16,[58290],128 City Road London United Kingdom EC1V 2NX
UNIQUE HUB LIMITED,16189754,active,ltd,,,2025-01-16,,2025-01-16,[45111, 45310, 77110],93-101 Greenfield Road London United Kingdom E1 1EJ
THINK POSITIVE PROPERTY LTD,16189985,active,ltd,,,2025-01-16,,2025-01-16,[68100],90 Brixton Hill London England SW2 1QN
AVEROS TRAD LIMITED,16190146,active,ltd,,,2025-01-17,,2025-01-17,[46420, 47190, 47910],29304 Office Suite 29a, 3/F., 23 Wharf Street London England SE8 3GG
SHALOM AGENCY LTD,16190372,active,ltd,,,2025-01-17,,2025-01-17,[58290, 59140, 62020, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
MIRAK VENTURES LTD,16190354,active,ltd,,,2025-01-17,,2025-01-17,[96090],15 Laing Dean Northolt England UB5 5JX
ELESIN PRODUCTIONS LTD,16190349,active,ltd,,,2025-01-17,,2025-01-17,[90010, 90020, 90030],128 City Road London United Kingdom EC1V 2NX
HA NEURODEN ASSESSMENT LTD,16190584,active,ltd,,,2025-01-17,,2025-01-17,[86220],C/O Falcon Associates Acton United Kingdom W3 8PU
RHEMAH STUDIOS LIMITED,16190690,active,ltd,,,2025-01-17,,2025-01-17,[59200],29 Allwood Close London England SE26 4JP
WE MADE IT MUSIC LTD,16190674,active,ltd,,,2025-01-17,,2025-01-17,[59200],167 Sangley Road London England SE6 2DY
